Price,AdjClose
Ticker,CTA
Date,
2022-03-08,19.559734344482422
2022-03-09,19.1101131439209
2022-03-10,19.331443786621094
2022-03-11,19.332216262817383
2022-03-14,18.801332473754883
2022-03-15,18.751033782958984
2022-03-16,18.714662551879883
2022-03-17,18.788175582885742
2022-03-18,18.527381896972656
2022-03-21,18.7819881439209
2022-03-22,18.65816879272461
2022-03-23,18.763412475585938
2022-03-24,18.740198135375977
2022-03-25,18.76264190673828
2022-03-28,18.66745376586914
2022-03-29,18.549827575683594
2022-03-30,18.699954986572266
2022-03-31,18.625667572021484
2022-04-01,18.70692253112793
2022-04-04,18.689123153686523
2022-04-05,18.754905700683594
2022-04-06,18.88104248046875
2022-04-07,18.952239990234375
2022-04-08,18.888011932373047
2022-04-11,19.066774368286133
2022-04-12,18.952239990234375
2022-04-13,19.168926239013672
2022-04-14,19.42121124267578
2022-04-18,19.656471252441406
2022-04-19,19.405733108520508
2022-04-20,19.308223724365234
2022-04-21,19.373998641967773
2022-04-22,19.55818748474121
2022-04-25,19.803510665893555
2022-04-26,19.798086166381836
2022-04-27,20.027158737182617
2022-04-28,20.009347915649414
2022-04-29,20.29413604736328
2022-05-02,20.3839111328125
2022-05-03,20.3839111328125
2022-05-04,20.205917358398438
2022-05-05,20.372304916381836
2022-05-06,20.36069679260254
2022-05-09,20.36069679260254
2022-05-10,20.55029296875
2022-05-11,20.62923240661621
2022-05-12,20.99527359008789
2022-05-13,20.855976104736328
2022-05-16,20.755373001098633
2022-05-17,20.674116134643555
2022-05-18,20.655540466308594
2022-05-19,20.624588012695312
2022-05-20,20.61220932006836
2022-05-23,20.677215576171875
2022-05-24,20.53868865966797
2022-05-25,20.768526077270508
2022-05-26,20.701202392578125
2022-05-27,20.73989486694336
2022-05-31,20.52321434020996
2022-06-01,20.45355987548828
2022-06-02,20.159486770629883
2022-06-03,20.213659286499023
2022-06-06,20.29878044128418
2022-06-07,20.407129287719727
2022-06-08,20.236879348754883
2022-06-09,20.29878044128418
2022-06-10,20.376176834106445
2022-06-13,20.554168701171875
2022-06-14,20.499998092651367
2022-06-15,20.416412353515625
2022-06-16,20.337480545043945
2022-06-17,20.44891929626465
2022-06-21,20.120792388916016
2022-06-22,20.445823669433594
2022-06-23,20.73989486694336
